ID,logFC,fdr,pseudo_t,Rank_FC,Rank_t,Normed_FC,Normed_t
MS4A6C,2.596296362,2.16e-17,16.66554624884907,0.9946050096339114,0.9983943481053308,61.08080723489249,NA
H2-EB1,1.784032586,4e-17,16.397940008672037,0.9763005780346821,0.998330122029544,56.83411798371315,NA
FMO2,2.292573686,1.04e-16,15.98296666070122,0.9901734104046243,0.9982658959537573,59.492879936373356,NA
PKM,1.647299824,1.04e-16,15.982966660701218,0.96878612716763,0.9982016698779704,56.11924977485502,NA
C1QB,1.75538919,1.66e-16,15.779891911959945,0.9751445086705203,0.9981374438021837,56.684364165428306,NA
CD63,3.488178901,4.9e-16,15.309803919971486,0.9991008349389853,0.9980732177263969,65.74376045722826,NA
SLFN2,2.287817228,5.56e-16,15.254925208417943,0.9901091843288375,0.9980089916506102,59.46801215369104,NA
MFGE8,1.542924909,6.39e-16,15.1944991418416,0.9624919717405267,0.9979447655748234,55.573555330857985,NA
LY6D,4.261045007,1.01e-15,14.995678626217357,0.999421965317919,0.9978805394990367,69.78447023886332,NA
CD36,2.473579656,1.27e-15,14.896196279044043,0.9933847141939628,0.9978163134232498,60.43921797324069,NA
CYP2B13,4.674638087,2.09e-15,14.679853713888944,0.9996146435452794,0.9977520873474631,71.94682357665165,NA
CLN6,2.370621399,2.24e-15,14.649751981665837,0.9917148362235068,0.9976878612716763,59.90093012114022,NA
TAGLN2,2.17738719,3.91e-15,14.407823242604133,0.9879254977520874,0.9976236351958895,58.89066022782856,NA
TGTP1,2.351044202,4.59e-15,14.33818731446274,0.9913937058445729,0.9975594091201028,59.79857633592339,NA
C1QC,1.552690109,1.35e-14,13.869666231504993,0.962941554271034,0.997495183044316,55.62460989108943,NA
C1QA,1.716034288,1.37e-14,13.86327943284359,0.9726396917148362,0.9974309569685292,56.47860829616174,NA
CGREF1,2.94615123,1.81e-14,13.742321425130815,0.9973667308927424,0.9973667308927424,62.909923528524125,NA
WDFY4,1.902167135,1.84e-14,13.735182176990463,0.9808606294155428,0.9973025048169557,57.45175074569813,NA
KCTD17,2.143896504,2.84e-14,13.546681659952963,0.9870905587668594,0.9972382787411689,58.715563737681975,NA
ECT2,2.602528031,3.84e-14,13.41566877563247,0.9946692357096981,0.9971740526653822,61.11338773711496,NA
FCGR4,2.300998227,4.64e-14,13.33348201944512,0.9903660886319846,0.9971098265895953,59.536925243781994,NA
CCL6,2.31838486,5.58e-14,13.25336580106242,0.9908156711624919,0.9970456005138086,59.627826290531736,NA
ABCB1A,2.623231036,6.27e-14,13.202732459169285,0.9948619139370585,0.9969813744380218,61.22162748804115,NA
TMSB4X,1.386677524,1.3e-13,12.886056647693163,0.9493898522800257,0.9969171483622351,54.75666048707711,NA
ITGAX,3.054067631,1.94e-13,12.712198270069774,0.9982016698779704,0.9968529222864483,63.47413362097648,NA
CYP39A1,2.243135269,2.28e-13,12.642065152999546,0.9893384714193962,0.9967886962106616,59.234405287776916,NA
LGALS3,2.610131132,2.63e-13,12.580044251510243,0.9947334617854849,0.9967244701348748,61.153138380005046,NA
TREM2,2.902885083,3.06e-13,12.51427857351842,0.9970456005138086,0.996660244059088,62.6837188314371,NA
MS4A6D,2.891285717,3.25e-13,12.488116639021126,0.9969813744380218,0.9965960179833012,62.62307485792979,NA
TGFBI,1.374916431,8.17e-13,12.087777943467582,0.9482980089916506,0.9965317919075144,54.69517097012343,NA
ENC1,2.548380054,9.18e-13,12.037157318798757,0.994155427103404,0.9964675658317277,60.830290498639805,NA
SERPINA3F,2.251235512,1.16e-12,11.935542010773082,0.989723827874117,0.9964033397559409,59.276755095679754,NA
CYBA,1.605483987,1.18e-12,11.928117992693874,0.9657032755298651,0.9963391136801542,55.9006276095389,NA
ELOVL7,3.633104953,1.36e-12,11.866461091629782,0.9992292870905588,0.9962748876043673,66.50146494366379,NA
RAB8B,1.77801263,2.29e-12,11.640164517660113,0.9761721258831085,0.9962106615285806,56.802644362467035,NA
A,4.506976816,2.38e-12,11.623423042943488,0.9994861913937059,0.9961464354527938,71.07025448858884,NA
SLA,2.246281735,3.31e-12,11.480172006224281,0.9895311496467566,0.9960179833012203,59.2508556869406,NA
MGST3,1.966152083,3.31e-12,11.480172006224281,0.982723185613359,0.9960179833012203,57.78627777858758,NA
IFI204,2.321818754,3.41e-12,11.467245621007502,0.9908798972382787,0.9959537572254336,59.64577942493262,NA
EAR2,2.206338811,3.67e-12,11.435333935747911,0.9886319845857419,0.9958895311496467,59.042025512527566,NA
LGMN,1.319799703,5.37e-12,11.270025714300445,0.9416827231856134,0.99582530507386,54.40700889362356,NA
H2-D1,0.962860497,6.15e-12,11.211124884224583,0.8917790622992935,0.9957610789980732,52.54085416134029,NA
FGL2,1.9506038,6.32e-12,11.199282921717614,0.9823378291586384,0.9956968529222865,57.70498801996317,NA
PFKP,2.039254096,6.77e-12,11.169411331314855,0.9844572896596018,0.9956326268464997,58.16847078290379,NA
CD68,1.970547496,8.85e-12,11.053056729302174,0.9828516377649326,0.995568400770713,57.809257940565885,NA
AXL,1.69869309,9.97e-12,11.001304841688345,0.9718047527296082,0.9955041746949261,56.38794479333779,NA
IER3,3.245990634,1.08e-11,10.96657624451305,0.9985228002569043,0.9954399486191394,64.47754824806697,NA
IRF8,1.450974057,1.15e-11,10.939302159646388,0.9560693641618497,0.9953757225433526,55.09281655318142,NA
SERPINA3G,1.7514898779999999,1.8e-11,10.744727494896694,0.9746949261400129,0.9953114964675658,56.66397772589144,NA
APOA4,2.420173347,1.99e-11,10.701146923590294,0.9926782273603083,0.9952472703917791,60.15999833415702,NA
CMKLR1,1.867923037,2.04e-11,10.6903698325741,0.9797045600513808,0.9951830443159922,57.27271525600896,NA
CCDC120,2.736775355,2.05e-11,10.688246138944246,0.99582530507386,0.9951188182402055,61.81526154298365,NA
TLR7,2.262925205,2.4e-11,10.619788758288394,0.9899165061014772,0.9950545921644187,59.33787131811818,NA
VAV1,1.749648074,2.97e-11,10.527243550682789,0.9744380218368658,0.994990366088632,56.654348379513245,NA
IFI209,2.503825003,3.05e-11,10.515700160653214,0.993577392421323,0.9949261400128452,60.59734713497139,NA
IFI27L2A,2.579566724,3.51e-11,10.454692883534175,0.994412331406551,0.9948619139370585,60.9933410989279,NA
AB124611,1.837747136,4.89e-11,10.31069114087638,0.9783558124598587,0.9947976878612717,57.114949172862396,NA
LUM,1.377629669,5.74e-11,10.241088107602026,0.9484906872190109,0.9947334617854849,54.70935636037587,NA
IGFBP1,3.255830309,6.07e-11,10.21681130892474,0.998587026332691,0.9946692357096981,64.52899217957328,NA
CTSE,1.83773506,9.2e-11,10.036212172654444,0.978291586384072,0.9946050096339114,57.1148860369441,NA
DDR1,2.469202705,1.06e-10,9.97469413473523,0.9931278098908156,0.9945407835581246,60.41633433455848,NA
BCO1,1.71734035,1.18e-10,9.928117992693874,0.972703917790623,0.9944765574823379,56.48543666844752,NA
RGS16,2.885763329,1.21e-10,9.91721462968355,0.9968529222864483,0.994412331406551,62.59420262891579,NA
PLEKHA1,1.348222308,1.38e-10,9.860120913598763,0.9457931920359666,0.9943481053307643,54.55560836920084,NA
CES2G,1.23972921,1.41e-10,9.85078088734462,0.9328837508028259,0.9942838792549775,53.98838318113122,NA
CD300LD3,2.470884016,1.74e-10,9.7594507517174,0.9932562620423893,0.9942196531791907,60.42512458910701,NA
UBD,3.628385513,1.75e-10,9.756961951313706,0.999165061014772,0.994155427103404,66.47679069902581,NA
CLEC4F,1.589566147,1.8e-10,9.744727494896694,0.9647398843930636,0.9940912010276172,55.81740572764866,NA
ANXA2,2.472678494,1.88e-10,9.72584215073632,0.993320488118176,0.9940269749518305,60.434506505005814,NA
EFNA1,1.551669825,2.19e-10,9.659555885159882,0.9628773281952473,0.9939627488760436,55.61927562748692,NA
TUBA1A,1.710892917,2.28e-10,9.642065152999546,0.9723185613359023,0.9938985228002569,56.45172810575174,NA
SLPI,3.308819274,2.39e-10,9.621602099051863,0.9987154784842646,0.9938342967244701,64.80602985470483,NA
LY6E,2.16000962,2.81e-10,9.55129368009492,0.98747591522158,0.9937700706486834,58.799806564386834,NA
AQP4,2.073942711,2.83e-10,9.54821356447571,0.9851637764932563,0.9937058445728966,58.34983030281767,NA
SYT12,2.958789121,3.31e-10,9.480172006224281,0.997495183044316,0.9936416184971099,62.97599713349463,NA
ATP6V0D2,1.82797466,3.6e-10,9.443697499232712,0.9780346820809248,0.993577392421323,57.06385657214225,NA
MPEG1,1.653787171,3.64e-10,9.438898616350944,0.969364161849711,0.9935131663455363,56.15316701650433,NA
PPP1R18,1.390571866,4.03e-10,9.39469495385889,0.9499036608863198,0.9934489402697495,54.7770209423879,NA
DHRS9,3.267551647,4.28e-10,9.368556230986828,0.9986512524084779,0.9933847141939628,64.59027384885954,NA
2010003K11RIK,2.137026908,4.68e-10,9.329754146925875,0.986897880539499,0.993320488118176,58.679648016268416,NA
LY6A,2.666347629,5.13e-10,9.289882634888183,0.9954399486191394,0.9932562620423893,61.44705028473692,NA
SELPLG,1.803314692,5.14e-10,9.289036881004725,0.9772639691714836,0.9931920359666024,56.93492896988509,NA
THBD,2.588204349,5.5e-10,9.259637310505756,0.9945407835581246,0.9931278098908156,61.03850045519496,NA
H2-DMB1,1.715767358,6.77e-10,9.169411331314855,0.9725112395632627,0.9930635838150289,56.477212728865354,NA
HCK,1.731650715,7.61e-10,9.118615343229427,0.9734746307000642,0.9929993577392421,56.56025432623502,NA
SRGN,1.561166925,8.42e-10,9.074687908500351,0.9632626846499679,0.9929351316634554,55.66892850341103,NA
CLEC7A,2.232357446,8.86e-10,9.052566278112948,0.9892100192678227,0.9928709055876686,59.178056517294245,NA
SYBU,3.384324894,9.19e-10,9.036684488613888,0.9987797045600514,0.9928066795118818,65.20078943198978,NA
OASL2,2.645148178,9.53e-10,9.020907099361674,0.9951830443159922,0.992742453436095,61.33621500763524,NA
CXCL9,2.637942929,1.05e-9,8.978810700930062,0.994990366088632,0.9926782273603083,61.29854442034025,NA
GM10680,2.315786156,1.15e-9,8.939302159646388,0.9906872190109184,0.9926140012845215,59.61423970859878,NA
GM5431,2.547205659,1.32e-9,8.87942606879415,0.9940912010276172,0.9924213230571612,60.82415050967255,NA
IRS2,2.09728573,1.32e-9,8.87942606879415,0.9859987154784843,0.9924213230571612,58.4718726132178,NA
TCEAL9,1.601597388,1.32e-9,8.87942606879415,0.9653179190751445,0.9924213230571612,55.88030763629299,NA
SH3BGRL3,1.514977574,1.66e-9,8.779891911959945,0.9604367373153501,0.9923570969813744,55.427440668785934,NA
ADAM8,3.025691845,1.83e-9,8.73754891026957,0.9979447655748234,0.9922928709055877,63.32577892517386,NA
OAS1A,2.737561437,2.24e-9,8.649751981665837,0.9958895311496467,0.9922286448298009,61.81937134829391,NA
FCGR1,2.339754937,2.49e-9,8.603800652904264,0.9912010276172126,0.9921644187540142,59.73955363696061,NA
CYP3A44,3.995006191,2.53e-9,8.596879478824182,0.9993577392421323,0.9921001926782274,68.39356224359692,NA
NIPAL1,1.895558316,2.64e-9,8.578396073130168,0.9805394990366089,0.9920359666024406,57.417198422377126,NA
LY9,2.212090261,2.67e-9,8.573488738635424,0.9888246628131021,0.9919717405266538,59.07209532681126,NA
RRM1,1.36424149,3.25e-9,8.488116639021126,0.9471419396274887,0.991907514450867,54.6393600888049,NA
UAP1L1,2.498426657,3.36e-9,8.473660722610155,0.9935131663455363,0.9918432883750803,60.56912342414036,NA
IDH3A,1.255166358,3.49e-9,8.45717457304082,0.9347463070006422,0.9917790622992935,54.06909190213721,NA
ITPR3,1.85938314,3.51e-9,8.454692883534175,0.979383429672447,0.9917148362235068,57.2280668426885,NA
EPSTI1,2.075509682,3.67e-9,8.435333935747911,0.9852280025690431,0.9916506101477199,58.358022763320314,NA
IL18BP,1.438271642,4.37e-9,8.359518563029578,0.9552344251766217,0.9915863840719332,55.026405602898556,NA
TLR13,2.160285382,4.43e-9,8.35359627377693,0.9875401412973668,0.9915221579961464,58.80124830727367,NA
NCF2,1.913028234,4.44e-9,8.35261702988538,0.9811175337186898,0.9914579319203597,57.50853490097146,NA
OAS3,3.164286326,4.49e-9,8.347753658996677,0.998330122029544,0.9913937058445729,64.05038060030196,NA
TM6SF1,2.04912938,4.58e-9,8.339134521996131,0.9846499678869621,0.9913294797687862,58.220100885900216,NA
ALDOA,1.144311355,4.71e-9,8.326979092871104,0.9208734746307,0.9912652536929993,53.48951816809991,NA
DOCK2,1.9175219,4.76e-9,8.322393047279506,0.9811817597944765,0.9912010276172126,57.532028750708996,NA
PARVG,2.22689085,5e-9,8.301029995663981,0.9890173410404625,0.9911368015414258,59.14947598082361,NA
CAR2,1.636346405,5.06e-9,8.2958494831602,0.9681438664097624,0.9910725754656391,56.06198295081908,NA
TMPRSS2,2.244970099,5.14e-9,8.289036881004725,0.9894026974951831,0.9910083493898523,59.24399817258721,NA
CAPG,2.076721598,5.21e-9,8.283162276700475,0.9854206807964033,0.9909441233140656,58.36435892012381,NA
GBP3,2.515211912,5.55e-9,8.255707016877324,0.9936416184971099,0.9908798972382787,60.65688033771076,NA
ADCY7,1.885720606,5.76e-9,8.239577516576787,0.980218368657675,0.9908156711624919,57.3657647643123,NA
CTSB,0.953857264,6.06e-9,8.217527375833713,0.8899165061014772,0.9907514450867052,52.49378332802645,NA
PVR,1.460086084,7.08e-9,8.14996674231023,0.9567758509955042,0.9906872190109184,55.14045618486354,NA
CTLA2B,1.97970543,7.54e-9,8.122628654130226,0.9832369942196532,0.9906229929351317,57.857137583891024,NA
ENTPD1,1.791899236,8.6e-9,8.065501548756432,0.9766859344894027,0.9905587668593449,56.8752465173064,NA
CFP,1.326151647,9.03e-9,8.044312249686493,0.9425818882466281,0.9904945407835581,54.440218219344985,NA
CHIL3,3.415545145,9.08e-9,8.041914151478915,0.9988439306358381,0.9904303147077713,65.36401560094899,NA
INPP5D,1.715897725,9.88e-9,8.005243055412372,0.9725754656390495,0.9903660886319846,56.477894315505026,NA
MORC4,2.298182413,1.21e-8,7.91721462968355,0.9903018625561978,0.9903018625561978,59.52220356419904,NA
EIF4E3,1.340868458,1.23e-8,7.910094888560602,0.944572896596018,0.9902376364804111,54.51716086400299,NA
CD72,1.990683795,1.26e-8,7.8996294548824375,0.9834938985228002,0.9901734104046243,57.91453483096588,NA
BCL2A1B,2.332802825,1.33e-8,7.876148359032914,0.9910725754656391,0.9901091843288375,59.7032065041994,NA
SLFN8,2.127912008,1.42e-8,7.847711655616943,0.9864482980089917,0.9900449582530507,58.63199336392605,NA
ABCC4,2.136210513,1.44e-8,7.841637507904752,0.9868336544637123,0.989980732177264,58.67537972809201,NA
PDE6C,3.224999993,1.48e-8,7.8297382846050425,0.9984585741811175,0.9899165061014772,64.36780467443496,NA
RAD51B,2.732688487,1.56e-8,7.806875401645537,0.9957610789980732,0.9898522800256905,61.79389452044811,NA
DSG1C,1.773822694,1.71e-8,7.767003889607846,0.9758509955041746,0.9897880539499037,56.78073847831945,NA
9030624G23RIK,3.445022851,1.8e-8,7.7447274948966935,0.9989081567116249,0.9896596017983301,65.518131370873,NA
ITGB2,1.82336291,1.8e-8,7.7447274948966935,0.9778420038535646,0.9896596017983301,57.03974535392374,NA
MFSD2A,1.139304049,1.91e-8,7.718966632752274,0.9201027617212588,0.9895953757225433,53.46333889826681,NA
RDH9,1.516672423,2.12e-8,7.673664139071248,0.9607578676942838,0.9895311496467566,55.436301702902355,NA
S100A11,2.384473277,2.19e-8,7.6595558851598815,0.9920359666024406,0.9894669235709698,59.97335071054645,NA
SLAMF9,2.788948966,2.29e-8,7.640164517660112,0.9960822093770071,0.9894026974951831,62.08803637251009,NA
FDPS,2.129719639,3.02e-8,7.519993057042849,0.9865767501605652,0.9893384714193962,58.641444046530154,NA
ACOT2,2.523497638,3.34e-8,7.476253533188436,0.9937058445728966,0.9892742453436095,60.70019989052364,NA
OAS1G,2.546981141,3.42e-8,7.465973893943866,0.9940269749518305,0.9892100192678227,60.82297668140952,NA
RGS2,1.535176839,3.82e-8,7.4179366370882915,0.9621708413615928,0.989145793192036,55.533046758940095,NA
UCP2,1.700943678,4.4e-8,7.356547323513814,0.971868978805395,0.9890815671162492,56.399711350152,NA
SERPINB6A,1.220187375,4.44e-8,7.352617029885379,0.9303147077713552,0.9890173410404625,53.88621427603552,NA
MTHFD1L,2.655988803,4.7e-8,7.327902142064283,0.9953114964675658,0.9889531149646756,61.39289212044492,NA
PCK2,1.726435565,5.86e-8,7.23210238398191,0.9732177263969172,0.9888888888888889,56.53298840338745,NA
COL4A1,1.636342268,6.03e-8,7.219682687859849,0.9680796403339756,0.9888246628131021,56.0619613216957,NA
LY6C2,2.985300387,6.11e-8,7.213958789757446,0.9976878612716763,0.9887604367373154,63.11460371879847,NA
IFI30,1.638304608,6.86e-8,7.163675884293248,0.9682080924855492,0.9886962106615286,56.07222085613684,NA
FCER1G,1.303177814,7.02e-8,7.153662887870195,0.9394348105330764,0.9886319845857419,54.3201060925431,NA
LY86,1.643034022,7.51e-8,7.124360062995832,0.968529222864483,0.988567758509955,56.09694724698622,NA
TNFRSF12A,1.737331727,8.09e-8,7.092051478387727,0.9737957610789981,0.9885035324341682,56.58995587554578,NA
TYROBP,1.391013889,8.41e-8,7.075204004202087,0.9499678869621067,0.9884393063583815,54.779331933445654,NA
ARHGAP25,1.701075535,8.87e-8,7.052076380168273,0.9719332048811817,0.9883750802825947,56.400400726831265,NA
ARHGDIA,1.331220901,8.89e-8,7.051098239029787,0.9436095054592164,0.988310854206808,54.46672136660992,NA
CIDEC,2.529546878,9.31e-8,7.031050319018657,0.9938342967244701,0.9882466281310212,60.73182661480316,NA
GPR35,2.417454861,9.77e-8,7.0101054362812265,0.9926140012845215,0.9881824020552344,60.14578550623487,NA
IFI208,2.446567436,1e-7,7.000000000000001,0.9928709055876686,0.9881181759794476,60.297992292970434,NA
HCLS1,1.515202207,1e-7,7,0.9605009633911368,0.9879897238278741,55.42861509829362,NA
SPTLC2,1.209979224,1e-7,7,0.9292228644829801,0.9879897238278741,53.83284387296325,NA
ADAMTSL4,1.403219127,1.1e-7,6.958607314841775,0.9514450867052023,0.9879254977520874,54.84314353572827,NA
H2-DMA,1.427182229,1.11e-7,6.954677021213343,0.9538856775850996,0.9878612716763006,54.96842777305994,NA
PLIN4,1.730508365,1.16e-7,6.935542010773082,0.9733461785484907,0.987732819524727,56.5542818754014,NA
FES,1.292927568,1.16e-7,6.935542010773082,0.938150289017341,0.987732819524727,54.26651560778147,NA
ASAH1,0.997862472,1.21e-7,6.91721462968355,0.8975594091201028,0.9876685934489403,52.72385199454976,NA
DNTT,2.567293937,1.23e-7,6.910094888560602,0.9943481053307643,0.9876043673731535,60.92917633598406,NA
AA986860,1.948951303,1.39e-7,6.856985199745905,0.9821451509312781,0.98747591522158,57.69634841118722,NA
CD52,1.665956129,1.39e-7,6.856985199745905,0.9700064226075786,0.98747591522158,56.2167889391649,NA
SH3PXD2B,2.121333023,1.4e-7,6.853871964321762,0.9863198458574182,0.9874116891457931,58.597597019156424,NA
SIGLEC1,1.90025672,1.44e-7,6.841637507904751,0.9807321772639692,0.9873474630700064,57.44176268629487,NA
9030619P08RIK,2.625516872,1.47e-7,6.8326826652518236,0.9949261400128452,0.9872832369942196,61.23357832896006,NA
CBR3,2.827563098,1.49e-7,6.826813731587726,0.9965317919075144,0.9872190109184329,62.2899193373218,NA
GPX3,2.140185141,1.74e-7,6.7594507517174005,0.9870263326910725,0.9870263326910725,58.69615993583211,NA
ARHGEF2,1.777993326,1.74e-7,6.7594507517174005,0.9761078998073218,0.9870263326910725,56.80254343701433,NA
CD53,1.516630155,1.74e-7,6.7594507517174005,0.9606936416184971,0.9870263326910725,55.43608071673189,NA
C5AR1,2.044489506,1.89e-7,6.723538195826756,0.9845215157353886,0.9869621066152858,58.19584262937711,NA
SDC3,1.428576906,2e-7,6.698970004336018,0.9539499036608863,0.986897880539499,54.9757194435736,NA
IRF7,2.248886058,2.12e-7,6.673664139071248,0.9896596017983301,0.9867694283879255,59.26447164621082,NA
CD22,2.115615868,2.12e-7,6.673664139071248,0.9861913937058445,0.9867694283879255,58.56770650648899,NA
ATF3,2.389044616,2.42e-7,6.616184634019569,0.9921001926782274,0.9867052023121388,59.99725065138881,NA
LSP1,1.497251458,2.88e-7,6.540607512240769,0.9594091201027617,0.9865767501605652,55.33476473209321,NA
RAB31,1.434800445,2.88e-7,6.540607512240769,0.9549775208734747,0.9865767501605652,55.0082574404122,NA
HAMP2,1.995058462,2.91e-7,6.536107011014093,0.9836223506743738,0.9865125240847784,57.93740652840618,NA
NRG4,2.556476488,2.95e-7,6.5301779840218375,0.9942196531791907,0.9864482980089917,60.87262039227361,NA
GADD45B,1.843092356,3.2e-7,6.494850021680094,0.9786769428387926,0.9863840719332049,57.14289512956993,NA
PLAUR,2.24518565,3.45e-7,6.462180904926726,0.9894669235709698,0.9863198458574182,59.245125119450805,NA
6-SEP,1.982690449,3.49e-7,6.45717457304082,0.9833654463712267,0.9862556197816313,57.87274390350839,NA
GLS,1.432908551,3.62e-7,6.441291429466834,0.954592164418754,0.9861913937058445,54.9983662127697,NA
IFIT2,2.470152772,3.68e-7,6.434152181326482,0.9931920359666024,0.9861271676300578,60.42130148862347,NA
GDF10,1.441905597,3.72e-7,6.429457060118103,0.9554271034039821,0.986062941554271,55.045404699120425,NA
USP18,2.195986306,3.74e-7,6.42712839779952,0.988310854206808,0.9859987154784843,58.98790039577943,NA
PIRA2,1.553125841,3.89e-7,6.410050398674292,0.9630057803468208,0.9859344894026975,55.62688799144977,NA
PIP4K2A,1.571414331,4.11e-7,6.386158178123931,0.963776493256262,0.9858702633269107,55.72250414004347,NA
IFI206,2.671563638,4.32e-7,6.364516253185088,0.9955041746949261,0.9858060372511239,61.47432069862073,NA
SASH3,2.067577561,4.65e-7,6.3325470471100465,0.9850995504174694,0.9857418111753372,58.31655193329558,NA
HCN3,2.065550628,4.75e-7,6.323306390375134,0.9850353243416827,0.9856775850995504,58.30595469279527,NA
CLEC4N,1.80134347,5.03e-7,6.298432014944073,0.9769428387925497,0.9856133590237637,56.92462299844278,NA
STK10,1.34523206,5.06e-7,6.295849483160201,0.945407835581246,0.9855491329479769,54.53997471124986,NA
CD300C2,1.40846651,5.09e-7,6.293282217663241,0.9518946692357096,0.9854849068721901,54.8705779796138,NA
TTC39A,2.330056166,5.39e-7,6.268411234813262,0.9909441233140656,0.9853564547206166,59.688846381790164,NA
OSBPL3,2.255116221,5.39e-7,6.268411234813262,0.9897880539499037,0.9853564547206166,59.29704427474227,NA
SLC4A9,2.799083052,5.65e-7,6.247951552180561,0.9962106615285806,0.9852922286448298,62.141019547875445,NA
SERPINH1,1.651601829,5.67e-7,6.2464169411070944,0.9691072575465639,0.9852280025690431,56.14174157977335,NA
MAN1C1,1.371277562,6.32e-7,6.199282921717615,0.9478484264611432,0.9851637764932563,54.67614618245549,NA
OAS2,2.230451823,6.55e-7,6.183758700008217,0.9890815671162492,0.9850995504174694,59.16809351149488,NA
DOCK10,1.709497496,6.73e-7,6.171984935776023,0.9722543352601156,0.9850353243416827,56.444432545446496,NA
ALDH1L2,2.99389805,6.87e-7,6.163043262940451,0.9978163134232498,0.9849710982658959,63.159554145157706,NA
CD5L,1.443114129,6.87e-7,6.16304326294045,0.9556197816313423,0.9849068721901092,55.05172316364605,NA
PTGFR,2.974679689,7.12e-7,6.147520006363144,0.9976236351958895,0.9848426461143224,63.059076431519046,NA
CALML4,2.452087678,7.76e-7,6.110138278741812,0.9929351316634554,0.9846499678869621,60.3268533022361,NA
RENBP,1.898740752,7.76e-7,6.110138278741812,0.9806037251123957,0.9846499678869621,57.43383688041636,NA
EID1,1.315460015,7.76e-7,6.110138278741812,0.9410404624277456,0.9846499678869621,54.38432007389824,NA
TLR8,2.20045656,7.83e-7,6.106238237942057,0.9883750802825947,0.9845857418111753,59.01127184255911,NA
LPXN,1.910845054,7.93e-7,6.100726812682396,0.981053307642903,0.9845215157353886,57.49712076764023,NA
LIMK1,1.676580573,8.06e-7,6.0936649581949105,0.970456005138086,0.9844572896596018,56.272335811335836,NA
KYAT3,1.344144214,8.06e-7,6.09366495819491,0.9452151573538857,0.9843930635838151,54.534287219019326,NA
ADGRE1,1.609648025,8.11e-7,6.090979145788844,0.966024405908799,0.9843288375080282,55.92239809338737,NA
HCAR2,2.875931644,8.62e-7,6.064492734175287,0.9967886962106616,0.9842646114322415,62.54280047084334,NA
SLC35G1,0.849914071,8.85e-7,6.053056729302175,0.8698137443802184,0.9842003853564547,51.95034601924961,NA
UNG,1.414081809,9.37e-7,6.028260409112222,0.952665382145151,0.984136159280668,54.899935967265165,NA
NCKAP1L,1.67276285,9.42e-7,6.025949097207124,0.9702633269107258,0.9840719332048812,56.25237593659179,NA
HERC6,1.284531169,1.01e-6,5.995678626217358,0.9373153500321131,0.9840077071290945,54.22261743278529,NA
TMPRSS4,3.028978488,1.19e-6,5.924453038607469,0.9980089916506102,0.9839434810533076,63.34296219976145,NA
DEPP1,1.338402672,1.2e-6,5.920818753952375,0.9441233140655106,0.9838792549775208,54.50426920588488,NA
SLC11A1,1.690547773,1.23e-6,5.910094888560602,0.9713551701991008,0.9838150289017341,56.34535932889458,NA
OXCT1,1.405346325,1.27e-6,5.896196279044042,0.9515735388567759,0.9837508028259473,54.854264983155375,NA
SELL,1.725205132,1.34e-6,5.872895201635193,0.9730892742453436,0.9836865767501606,56.52655543573607,NA
FAM129A,1.598788385,1.39e-6,5.856985199745905,0.9652536929993577,0.9836223506743738,55.865621566078985,NA
CLDN15,2.909820875,1.4e-6,5.853871964321762,0.9971098265895953,0.983558124598587,62.71998063973767,NA
MMP27,2.727816993,1.43e-6,5.844663962534939,0.9956326268464997,0.9834296724470135,61.768425304882626,NA
SOAT1,1.530172293,1.43e-6,5.844663962534939,0.9618497109826589,0.9834296724470135,55.50688191897901,NA
MS4A4C,2.887371198,1.52e-6,5.818156412055228,0.9969171483622351,0.9833654463712267,62.60260891293504,NA
ID1,1.851814573,1.52e-6,5.818156412055227,0.9789980732177264,0.98330122029544,57.18849675095794,NA
MSN,1.3686876080000001,1.54e-6,5.812479279163537,0.947655748233783,0.9831727681438664,54.662605347399406,NA
CYTH4,1.348419759,1.54e-6,5.812479279163537,0.9458574181117534,0.9831727681438664,54.55664068538199,NA
FBLIM1,1.878703826,1.59e-6,5.798602875679548,0.9798330122029544,0.9831085420680796,57.32907953337584,NA
ABR,1.256023119,1.65e-6,5.782516055786093,0.9348747591522159,0.9830443159922929,54.0735712324201,NA
IFI213,2.307855933,1.79e-6,5.747146969020107,0.9905587668593449,0.9829800899165061,59.57277880172516,NA
PLD4,1.676378548,1.82e-6,5.739928612014925,0.9703917790622993,0.9829158638407194,56.271279581301556,NA
TXNIP,1.812675969,1.85e-6,5.732828271596986,0.977456647398844,0.9828516377649326,56.98387173403122,NA
CD86,1.490821833,1.9e-6,5.721246399047171,0.9590237636480411,0.9826589595375722,55.30114927344126,NA
ARHGAP19,1.3323527020000001,1.9e-6,5.721246399047171,0.9438664097623635,0.9826589595375722,54.472638665008766,NA
FADS1,1.064141865,1.9e-6,5.721246399047171,0.9086705202312139,0.9826589595375722,53.07037487805675,NA
INHBB,2.135148418,1.92e-6,5.716698771296451,0.9867694283879255,0.9825947334617855,58.66982686761306,NA
CSF2RA,1.287409885,1.93e-6,5.714442690992226,0.9378291586384072,0.9825305073859987,54.237667977516715,NA
RIPK3,2.170487777,1.94e-6,5.7121982700697735,0.9877970456005138,0.982466281310212,58.85458861674328,NA
LRRC59,0.861133918,1.95e-6,5.709965388637482,0.8715478484264612,0.9824020552344251,52.00900578601825,NA
SP100,1.776329726,1.99e-6,5.7011469235902945,0.9759794476557483,0.9823378291586384,56.793845779372795,NA
